Price,Make,Milage,Year,Body_Sytle,City,State
19598,Honda,26282,2017,Sedan,Annandale,NJ
25969,Dodge,16117,2019,Sedan,Conyers,GA
16995,Toyota,54043,2015,SUV,Hialeah,FL
32990,BMW,19692,2019,Sedan,Norfolk,VA
28883,Subaru,3,2020,SUV,Cary,NC
35994,Audi,19623,2018,SUV,Virginia Beach,VA
31700,Nissan,9,2020,SUV,Savannah,GA
30699,Chevrolet,2,2020,SUV,Woodbury,CT
21594,Toyota,18119,2019,Sedan,Montgomery,AL
40999,Jeep,23255,2019,SUV,Albion,NY
6995,Subaru,174734,2011,SUV,Louisville,TN
18989,Jeep,65033,2016,SUV,Christiansburg,VA
39995,Jaguar,28142,2018,SUV,Clarksville,MD
8991,Honda,150343,2010,SUV,Tampa,FL
34479,Jeep,39407,2017,SUV,Cape Coral,FL
58684,Ford,9,2020,SUV,St Augustine,FL
19917,Honda,24709,2017,Sedan,Daytona Beach,FL
27990,Chrysler,41679,2017,Passenger Van,Orange City,FL
22481,Ford,6,2020,Sedan,Lakeland,FL
7516,Buick,92427,2015,SUV,Tampa,FL
7550,Volkswagen,85099,2013,Sedan,Edgewater Park,NJ
16990,Honda,22570,2017,Sedan,Rochester,NY
23436,Ford,5,2020,Sedan,Hanover,PA
25995,Ford,8,2020,Cargo Van,Christiansburg,VA
51900,Toyota,14969,2019,Crew Cab Pickup,Johnstown,PA
24180,Buick,0,2020,SUV,Sutton,WV
22408,Ford,709,2020,SUV,Murfreesboro,TN
33549,Subaru,8,2020,Sedan,Lancaster,PA
15989,Toyota,32189,2019,Sedan,Fort Myers,FL
12800,Hyundai,35361,2018,Sedan,Winter Park,FL
11995,Chevrolet,68809,2014,Sedan,Gaithersburg,MD
21710,Buick,48224,2016,SUV,Swainsboro,GA
55890,Chevrolet,10,2021,SUV,Manassas,VA
22990,Toyota,16534,2020,SUV,Fort Myers,FL
61785,Chevrolet,0,2021,SUV,Fredericksburg,VA
23850,Chevrolet,15,2020,Sedan,Lake City,FL
26800,BMW,85138,2012,Sedan,Fort Walton Beach,FL
16588,Ford,26231,2017,Sedan,Hamburg,PA
28818.3103,Lincoln,42891,2017,SUV,Hendersonville,NC
26155,Honda,4,2020,Coupe,Orlando,FL
13790,Subaru,77686,2016,SUV,Cortland,NY
16450,Kia,0,2020,Sedan,Gettysburg,PA
30149,Lincoln,14843,2017,SUV,Orange City,FL
35680,Porsche,58350,2016,SUV,Schenectady,NY
29782,Volkswagen,1,2020,Hatchback,Coconut Creek,FL
28818.3103,Hyundai,51376,2015,Hatchback,Fallston,MD
18640,Kia,45945,2017,Sedan,Tampa,FL
41382,Jeep,12,2020,SUV,Northern Cambria,PA
24749,Chevrolet,0,2019,SUV,Christiansburg,VA
27088,RAM,22632,2019,Crew Cab Pickup,Chiefland,FL
27990,Toyota,6755,2019,Hatchback,Greenville,SC
19480,Toyota,31679,2017,SUV,Kingston,NY
23998,Jeep,18568,2019,SUV,Tampa,FL
32261,Nissan,5,2020,Crew Cab Pickup,Greensboro,NC
20260,Toyota,27774,2019,Sedan,Fort Mill,SC
13990,Volkswagen,34624,2019,Sedan,Bethesda,MD
23372,Mazda,10,2019,Sedan,Martinsville,VA
22150,GMC,31689,2019,SUV,Plantation,FL
40881,Mercedes-Benz,28431,2017,SUV,Bethesda,MD
18888,Toyota,30541,2017,Hatchback,Ithaca,NY
18400,Jeep,19872,2018,SUV,New Smyrna Beach,FL
68405,Ford,4,2020,SUV,Hurlock,MD
29680,Ford,15,2020,Crew Cab Pickup,Darien,GA
47000,Jeep,11573,2019,SUV,Ringgold,GA
30799,Ford,26,2020,Sedan,Knoxville,TN
22075,Kia,0,2020,Hatchback,DeLand,FL
55318,Lexus,9,2020,SUV,Miami,FL
14990,Buick,32193,2017,SUV,Hilton Head Island,SC
35549,Jeep,9,2020,SUV,Naples,FL
50998,Volvo,8878,2020,SUV,Marietta,GA
34603,INFINITI,15259,2019,Coupe,Atlanta,GA
18900,Nissan,43249,2019,SUV,Brandon,MS
20500,Kia,41073,2019,SUV,Orlando,FL
15994,Nissan,42921,2018,Sedan,Montgomeryville,PA
38617,Buick,3,2020,SUV,Birmingham,AL
28818.3103,Honda,52075,2018,Minivan,Vidalia,GA
19957,Nissan,25895,2019,SUV,Orlando,FL
27324,Toyota,5,2020,Sedan,Durham,NC
21990,Lincoln,48760,2017,SUV,Trenton,NJ
26113,Subaru,2,2020,SUV,Hicksville,NY
72155,Audi,17,2020,Sedan,Cicero,NY
100360,Lexus,10,2020,SUV,Chantilly,VA
15900,Volkswagen,5418,2020,Sedan,Lakeland,FL
33510,Ford,3265,2019,Sedan,Shelby,NC
21450,Chevrolet,26242,2019,SUV,Avon,NY
13750,Volkswagen,16227,2017,Sedan,Temple Hills,MD
12200,Kia,26421,2018,Sedan,Greensboro,NC
25135,Kia,10,2021,SUV,Jacksonville,NC
16595,Ford,9038,2017,Sedan,Mechanicsburg,PA
19980,Honda,27066,2018,Sedan,Alexandria,VA
30900,RAM,19010,2019,Crew Cab Pickup,Martinsburg,WV
87525,Ford,0,2020,Crew Cab Pickup,Daytona Beach,FL
46280,Ford,4,2020,Crew Cab Pickup,St Albans,WV
44750,Toyota,3788,2019,SUV,Silver Spring,MD
31590,Lincoln,25902,2018,SUV,Youngstown,OH
29990,Nissan,21167,2019,SUV,Montgomery,AL
27988,Chevrolet,36550,2017,Extended Cab Pickup,Lexington,NC
17005,Kia,1,2020,Sedan,Newark,DE
19590,Chevrolet,31309,2017,Wagon,Barnstable Town,MA
44499,Chevrolet,23,2019,Extended Cab Pickup,Christiansburg,VA
39900,Chevrolet,33496,2019,SUV,Jasper,AL
10495,Honda,126478,2008,Sedan,Birmingham,AL
15495,Toyota,12214,2019,Sedan,Hollywood,FL
15990,Honda,101357,2014,SUV,Trenton,NJ
16495,Honda,26050,2019,Sedan,Union City,GA
27494,Toyota,20281,2018,Extended Cab Pickup,Martinsburg,WV
10998,Kia,81677,2014,Sedan,Lithia Springs,GA
25990,GMC,43363,2018,SUV,Hagerstown,MD
48415,Honda,6,2020,Minivan,Lakeland,FL
15997,Honda,35691,2018,Hatchback,Charlottesville,VA
43272,Ford,9,2020,Crew Cab Pickup,Crestview,FL
57550,Jeep,10,2020,Crew Cab Pickup,Alcoa,TN
23437,Volkswagen,16,2020,SUV,West Palm Beach,FL
86055,Maserati,0,2019,Sedan,Allentown,PA
16590,Subaru,51815,2015,Sedan,Washington,VA
10500,Ford,33755,2014,Sedan,Girard,PA
96905,Audi,9,2020,SUV,Larksville,PA
16995,Buick,56195,2017,SUV,Queensbury,NY
19000,Toyota,18579,2019,Sedan,Daytona Beach,FL
44740,Lincoln,2,2020,SUV,Eastanollee,GA
20590,Volkswagen,14053,2018,Wagon,North Point,FL
46061,Jaguar,3450,2020,SUV,Tampa,FL
28820,Chevrolet,6,2020,Extended Cab Pickup,Richmond,VA
56646,Jeep,10,2020,Crew Cab Pickup,Miami,FL
20710,Hyundai,14,2020,SUV,Beacon,NY
33497,Kia,27,2019,SUV,Buford,GA
18990,Honda,17995,2018,Sedan,Dothan,AL
13990,Hyundai,27651,2017,Sedan,Greenville,SC
12990,Volkswagen,72886,2015,Hatchback,Limerick,PA
23250,Buick,21493,2018,Sedan,Gaithersburg,MD
1900,Audi,110000,2005,Sedan,Jamaica,NY
28720,INFINITI,28444,2019,SUV,Long Island,NY
41510,Chevrolet,0,2020,Crew Cab Pickup,Cary,NC
16998,Hyundai,29961,2017,SUV,Salisbury,MD
21990,Buick,55619,2017,Sedan,Atlanta,GA
16990,Ford,86008,2014,SUV,Amory,MS
22320,Jeep,22731,2018,SUV,Charleston,WV
12990,Ford,99949,2014,Sedan,Atlanta,GA
7495,Nissan,176918,2007,SUV,Maryville,TN
18995,Toyota,40226,2017,Sedan,Panama City,FL
48372,Jeep,0,2020,Crew Cab Pickup,Warrenton,VA
29990,Lincoln,7842,2018,SUV,Brooklyn,NY
41230,Toyota,9133,2019,SUV,Milton,FL
21743,Ford,81,2020,SUV,Delray Beach,FL
19495,Jeep,44626,2015,SUV,Metter,GA
32599,Cadillac,14795,2017,SUV,Wilmington,DE
16548,Kia,48869,2018,Sedan,Orchard Park,NY
11995,Volkswagen,73038,2016,Wagon,Sykesville,MD
22998,Kia,23784,2017,SUV,Salisbury,MD
21590,Toyota,13253,2019,SUV,Nashville,TN
28818.3103,Ford,28,2020,Crew Cab Pickup,Cleveland,GA
65000,Rolls-Royce,60000,1995,Convertible,Springfield,VA
29160,Volvo,13603,2019,Sedan,Tampa,FL
20040,Mazda,37512,2017,SUV,Sully Station,VA
43020,RAM,13,2020,Crew Cab Pickup,Huntsville,AL
38899,Ford,37,2019,SUV,Tampa,FL
3999,Toyota,102000,2001,Sedan,Rochester,NY
21990,Honda,30510,2017,Sedan,Manhasset,NY
28818.3103,BMW,126000,2006,SUV,Chattanooga,TN
22498,Subaru,30590,2017,SUV,New London,CT
55995,Dodge,20528,2015,Sedan,McDonough,GA
14990,Chevrolet,40038,2014,SUV,Glens Falls,NY
19457,Toyota,40325,2017,Minivan,Leesburg,VA
9485,Jeep,94682,2014,SUV,Norfolk,VA
14090,Hyundai,21194,2019,Sedan,Daytona Beach,FL
21995,Subaru,30994,2017,SUV,West Nyack,NY
16393,Kia,41423,2017,SUV,Lakeland,FL
19988,Chevrolet,36177,2019,Sedan,Durham,NC
25325,Mazda,19662,2017,SUV,Fredericksburg,VA
22705,Honda,0,2020,Hatchback,Charlotte,NC
17590,Nissan,85293,2015,SUV,Brooklyn,NY
37595,Volvo,25477,2018,SUV,Davie,FL
16477,Nissan,39747,2019,Sedan,Kennesaw,GA
11995,Buick,56875,2013,Sedan,Union City,NJ
28818.3103,Dodge,10,2020,Sedan,Lakeland,FL
30990,Ford,30845,2016,Coupe,Norwich,CT
20000,Dodge,23213,2019,SUV,Coconut Creek,FL
25580,INFINITI,23686,2017,Sedan,Atlanta,GA
69911,Porsche,105866,1989,Convertible,MIAMI,FL
22900,Ford,24786,2017,Convertible,Hurlock,MD
33870,Honda,20,2020,SUV,Chamblee,GA
25950,Cadillac,51011,2017,SUV,Temple Hills,MD
16885,Hyundai,39357,2019,Hatchback,Laurel,MS
28818.3103,Subaru,8,2020,SUV,New London,CT
19671,Mitsubishi,8,2020,SUV,Lakeland,FL
35000,Jeep,14654,2018,SUV,Patchogue,NY
28818.3103,Jeep,23887,2017,SUV,Reading,PA
34000,Honda,28668,2018,SUV,Vienna,VA
14800,Chevrolet,13426,2018,Sedan,Raleigh,NC
9995,Ford,97912,2014,SUV,HAINES CITY,FL
32490,Honda,34668,2017,SUV,Schenectady,NY
22999,Audi,71510,2016,Sedan,Girard,PA
46315,Ford,2,2020,Regular Cab Pickup,Cortland,OH
14990,Nissan,47100,2017,SUV,Elmont,NY
18998,Toyota,33696,2017,Hatchback,Raleigh,NC
18980,Ford,21241,2017,SUV,Tampa,FL
12178,Chevrolet,81755,2012,Sedan,Lewisburg,PA
4990,Nissan,65399,2012,SUV,Homestead,FL
50000,BMW,7946,2020,Sedan,Orchard Park,NY
18331,Kia,16,2021,Hatchback,Sunrise,FL
18995,Chevrolet,43939,2019,SUV,Pascagoula,MS
6400,Honda,133591,2009,Sedan,Henrico,VA
39911,RAM,20,2020,Crew Cab Pickup,White Hall,WV
23720,Chevrolet,63120,2017,SUV,Rochester,NY
23660,INFINITI,26644,2017,SUV,Sarasota,FL
28818.3103,Nissan,10129,2018,SUV,New Smyrna Beach,FL
21888,Nissan,11810,2017,SUV,Montgomeryville,PA
42500,RAM,30987,2018,Crew Cab Pickup,Wilkes-Barre,PA
17998,Buick,48015,2015,Sedan,Orlando,FL
38990,BMW,33517,2018,Convertible,Raleigh,NC
20590,Chevrolet,30210,2017,Sedan,Camp Hill,PA
10500,Hyundai,74539,2016,SUV,Greenacres,FL
18597,Nissan,18300,2019,SUV,Dothan,AL
23566,Mitsubishi,5,2020,SUV,Orlando,FL
35495,Ford,258,2020,SUV,Anderson,SC
18082,Ford,14,2020,SUV,Niagara Falls,NY
18990,Ford,31115,2016,SUV,Utica,NY
15590,Volkswagen,44539,2019,Sedan,Dothan,AL
28818.3103,Dodge,37395,2019,Minivan,Columbia,SC
34440,Cadillac,31177,2019,SUV,Binghamton,NY
35988,GMC,43700,2016,Extended Cab Pickup,Selinsgrove,PA
25995,Jeep,62465,2017,SUV,Panama City,FL
17495,Chevrolet,7924,2017,Sedan,Jenkintown,PA
21500,Ford,22621,2017,SUV,Royal Palm Beach,FL
18899,Volkswagen,10,2020,Sedan,Coconut Creek,FL
15990,MINI,27351,2014,SUV,Trenton,NJ
19998,Lincoln,44035,2015,SUV,Wilmington,NC
34805,Hyundai,13,2020,Sedan,Beacon,NY
36856,Toyota,10,2020,SUV,Buford,GA
35650,Honda,95,2020,SUV,Raleigh,NC
40827,Ford,0,2020,Coupe,Front Royal,VA
20352,Nissan,10,2020,SUV,Daphne,AL
2895,Nissan,150263,2009,Sedan,Newton,NJ
25990,INFINITI,60406,2017,SUV,Tuscaloosa,AL
36491,Jeep,5124,2018,SUV,Anderson,SC
16551,Toyota,40753,2018,Sedan,Hyattsville,MD
42560,Audi,13397,2019,Hatchback,Cary,NC
40988,Jaguar,5982,2020,Sedan,Wilmington,NC
33336,Chevrolet,74474,2017,Crew Cab Pickup,Jacksonville,FL
34998,Volvo,3742,2020,Sedan,Altoona,PA
12990,Mazda,56056,2018,Sedan,Greenville,SC
25815,Honda,11,2019,SUV,Wilkes-Barre,PA
20990,Jeep,57236,2014,SUV,Blacksburg,VA
28818.3103,Jeep,170,2020,SUV,Winston-Salem,NC
10794,Ford,100135,2015,Sedan,Albemarle,NC
33985,Ford,57508,2017,SUV,Triadelphia,WV
39632,Ford,5,2020,Crew Cab Pickup,Atmore,AL
28818.3103,Ford,17838,2018,Coupe,Richmond,VA
35998,Acura,28115,2017,SUV,Langhorne,PA
21565,Toyota,28318,2017,SUV,Mechanicsburg,PA
25000,Jeep,3610,2019,SUV,Downingtown,PA
24800,Jeep,2,2020,SUV,Bennington,VT
58220,Porsche,0,2020,SUV,Conshohocken,PA
20998,Toyota,81665,2010,SUV,Laurel,MD
26499,Nissan,15253,2019,Crew Cab Pickup,Clermont,FL
40810,Dodge,28,2020,SUV,Anchorage,AK
9258,Toyota,116793,2013,Sedan,Cookeville,TN
16989,Nissan,25981,2017,SUV,Cicero,NY
21795,Ford,47793,2018,SUV,Waldorf,MD
28890,GMC,7401,2020,SUV,Orlando,FL
23567,Ford,46285,2017,SUV,Athens,GA
35990,Acura,15359,2019,Sedan,Gainesville,FL
17455,BMW,46358,2016,Sedan,Arlington,VA
44015,Lincoln,6,2020,SUV,Lakeland,FL
44990,Jeep,10498,2020,Crew Cab Pickup,Rocky Mount,NC
29990,RAM,29189,2017,Crew Cab Pickup,Allentown,PA
18249,Jeep,19949,2018,SUV,Dallas,GA
16998,Chrysler,59963,2016,Minivan,Woodbridge,VA
28818.3103,Ford,106617,2011,SUV,Belle Vernon,PA
40450,Audi,14,2020,Sedan,West Palm Beach,FL
50801,Ford,3,2020,Crew Cab Pickup,Apopka,FL
22900,Lincoln,25575,2017,SUV,Fredericksburg,VA
39500,GMC,43070,2018,Crew Cab Pickup,Hickory,NC
14990,Lexus,93163,2011,Hatchback,Atlanta,GA
43990,Tesla,45694,2016,Sedan,Washington,VA
46340,Honda,0,2021,SUV,Philadelphia,PA
20015,Honda,10,2020,Hatchback,Jasper,AL
44990,Audi,11485,2019,Sedan,New Bern,NC
17990,Kia,13923,2020,Hatchback,Orange City,FL
16990,Cadillac,76355,2012,SUV,Washington,VA
24590,Acura,34218,2018,SUV,Macon,GA
23990,Honda,3476,2020,Sedan,Trenton,NJ
69220,Ford,2,2020,Crew Cab Pickup,Schenectady,NY
36702,Toyota,2,2020,SUV,Greenville,SC
49745,BMW,0,2020,Sedan,Wilmington,DE
27040,Ford,0,2020,SUV,Brewster,NY
17394,Ford,39658,2019,Sedan,Brunswick,GA
4399,Nissan,227715,2008,SUV,Atlanta,GA
27992,Mercedes-Benz,38220,2017,SUV,Roswell,GA
36000,Toyota,15334,2019,SUV,Chantilly,VA
14000,Ford,32717,2017,Hatchback,Charleston,SC
13490,Jeep,55000,2016,SUV,Raleigh,NC
21000,Jeep,18432,2017,SUV,Vienna,VA
7999,Hyundai,96320,2012,Sedan,Alpharetta,GA
47031,Lincoln,5,2020,SUV,Lansdale,PA
24500,Ford,50106,2017,SUV,Florence,SC
28818.3103,Jeep,45606,2016,SUV,Lemoyne,PA
35597,Jeep,17583,2020,SUV,Atlanta,GA
20590,Ford,10597,2019,SUV,Naples,FL
57760,Ford,5,2020,Crew Cab Pickup,Clearwater,FL
27800,Honda,32489,2017,SUV,Fayetteville,NC
17500,Buick,13213,2017,SUV,Cadiz,KY
21971,Chevrolet,1,2020,SUV,Bessemer,AL
20995,Nissan,55624,2017,SUV,Manassas,VA
31590,Chevrolet,84922,2014,Crew Cab Pickup,Tuscaloosa,AL
29700,BMW,49000,2012,Coupe,Boca Raton,FL
40295,Chevrolet,8540,2020,SUV,Orlando,FL
66900,Ford,87,2020,Crew Cab Pickup,Winter Haven,FL
31349,BMW,43909,2016,SUV,Portsmouth,OH
79083,RAM,9,2020,Crew Cab Pickup,Tampa,FL
25987,Jeep,29052,2017,SUV,Covington,VA
44393,Ford,7,2020,Crew Cab Pickup,Gainesville,GA
24000,Jeep,21583,2018,SUV,Fredericksburg,VA
23994,Chevrolet,69578,2018,SUV,Youngstown,OH
39685,Ford,7,2020,Crew Cab Pickup,Panama City,FL
23000,Ford,12925,2019,Coupe,Vienna,VA
22705,Honda,2,2020,Hatchback,Florida City,FL
14990,Nissan,51327,2015,Sedan,Woodbury,NJ
29170,Mitsubishi,6,2020,SUV,Cicero,NY
17015,Chevrolet,2,2020,Sedan,Virginia Beach,VA
31992,Toyota,21945,2019,Crew Cab Pickup,Homosassa,FL
3800,Dodge,219685,2001,Regular Cab Pickup,Kinston,NC
29719,Toyota,26188,2017,Extended Cab Pickup,Kingston,NY
18998,Chevrolet,9982,2019,SUV,Rochester,NY
16982,Nissan,25461,2019,SUV,Scottsboro,AL
15989,Dodge,43543,2019,Minivan,Charlotte,NC
23999,Ford,38465,2019,Cargo Van,North Miami Beach,FL
16995,Chevrolet,84604,2009,Crew Cab Pickup,Alpharetta,GA
26400,Chevrolet,21414,2017,SUV,Benton,KY
17991,RAM,92505,2015,Crew Cab Pickup,Gainesville,FL
28818.3103,Chevrolet,9271,2018,SUV,Kingsland,GA
7899,Mazda,110067,2012,SUV,Seffner,FL
11900,MINI,73732,2013,Hatchback,Jacksonville,FL
27894,RAM,31504,2017,Crew Cab Pickup,Mt Juliet,TN
19399,Nissan,17401,2020,SUV,Fort Myers,FL
9093,Chevrolet,99117,2011,SUV,Norfolk,VA
24445,Mitsubishi,4,2020,SUV,Clarksville,TN
29713,Subaru,0,2021,SUV,Roslyn,NY
29912,RAM,15401,2018,Crew Cab Pickup,Columbia,TN
21990,Chrysler,37476,2019,Sedan,Augusta,GA
34314,Ford,2,2020,SUV,Harrisburg,PA
13990,Hyundai,27384,2017,Sedan,Port St. Lucie,FL
16590,Subaru,50399,2017,Sedan,Atlanta,GA
21990,Buick,1223,2019,SUV,Norwich,CT
20795,Nissan,20,2020,Sedan,Marietta,GA
44502,Dodge,20,2019,SUV,Miami,FL
44960,Acura,4156,2020,SUV,Upper Saddle River,NJ
20590,Chevrolet,21669,2017,Wagon,Rochester,NY
27526,Toyota,6,2020,SUV,West Columbia,SC
22499,Chevrolet,20221,2017,SUV,Jenkintown,PA
12995,Volkswagen,76058,2016,Sedan,Philadelphia,PA
21800,Volkswagen,7,2020,Sedan,York,PA
23034,Ford,4,2020,Sedan,Manassas,VA
22912,Jeep,12542,2018,SUV,Hamburg,NY
25025,Jeep,53357,2017,SUV,Hermitage,PA
12590,Toyota,56291,2012,Sedan,Norwich,CT
21990,Ford,38427,2015,Coupe,Lebanon,PA
10988,Subaru,89518,2012,Sedan,Rockville,MD
31595,Chevrolet,5,2020,SUV,Kennesaw,GA
28295,Subaru,5668,2020,SUV,York,PA
18040,Chevrolet,33891,2017,Wagon,Northford,CT
15995,RAM,50993,2015,Passenger Van,Woodside,NY
8998,Kia,117380,2012,Wagon,Virginia Beach,VA
37460,Buick,3,2020,SUV,Albion,NY
12590,Kia,32791,2017,Sedan,Hagerstown,MD
22515,Kia,10,2020,Sedan,Concord,NC
45585,Jeep,10,2020,SUV,Huntsville,AL
51183,RAM,5,2020,Crew Cab Pickup,Springfield,TN
37022,Toyota,0,2020,Crew Cab Pickup,Bradenton,FL
26390,Ford,13266,2018,SUV,St. Marys,PA
14980,Honda,36312,2017,Sedan,Yonkers,NY
18995,Nissan,40932,2019,Sedan,Mechanicsville,VA
29968,Chevrolet,4960,2019,SUV,West Mifflin,PA
27510,Jeep,0,2020,SUV,Marion,NC
26894,Buick,2244,2019,SUV,Pottsville,PA
39577,Jeep,15,2020,SUV,Fairfax,VA
37905,Nissan,0,2020,SUV,Johnstown,PA
56273,GMC,19,2020,Crew Cab Pickup,Pottsville,PA
25990,Nissan,23917,2019,Crew Cab Pickup,Tampa,FL
17990,Toyota,28636,2017,Sedan,Allentown,PA
28818.3103,Jeep,106183,2014,SUV,Montgomery,AL
15999,Honda,83595,2014,Wagon,Marietta,GA
22500,Chevrolet,5668,2019,SUV,Carrollton,GA
7998,Ford,123334,2012,Hatchback,Fort Myers,FL
18998,Nissan,43944,2019,Sedan,Marietta,GA
28818.3103,Subaru,29160,2016,SUV,Augusta,GA
43396,Toyota,2,2020,SUV,Roswell,GA
10877,Toyota,95797,2017,Sedan,Orlando,FL
52035,GMC,4555,2020,Crew Cab Pickup,Erie,PA
23920,INFINITI,27927,2017,SUV,Atlanta,GA
19590,Ford,35828,2019,Sedan,New York,NY
10990,Chevrolet,66738,2012,Sedan,Buffalo,NY
18192,Kia,5,2020,Sedan,West Mifflin,PA
29294,RAM,10,2019,Crew Cab Pickup,Miami,FL
67200,Audi,0,2020,Sedan,Charlotte,NC
16497,Kia,32277,2020,Sedan,Atlanta,GA
17082,Chevrolet,0,2020,SUV,Ocala,FL
27997,Toyota,12368,2019,SUV,Philadelphia,PA
21500,Volvo,45200,2016,Wagon,Reading,PA
28400,Ford,83261,2017,Crew Cab Pickup,Victor,NY
50580,Jeep,0,2020,SUV,Cleveland,GA
12499,Lexus,133112,2013,Sedan,Miami,FL
46777,GMC,29609,2019,SUV,Greensboro,GA
40110,BMW,29538,2018,SUV,Miami,FL
62210,Volvo,0,2021,SUV,Tampa,FL
20990,INFINITI,56424,2017,SUV,Atlanta,GA
32830,Ford,5,2020,SUV,Naples,FL
27985,Chevrolet,10,2020,Sedan,Kingston,PA
31264,Dodge,0,2019,Sedan,Daytona Beach,FL
28818.3103,GMC,5,2020,SUV,Carlisle,PA
35990,Toyota,11145,2019,SUV,Washington,VA
12999,Subaru,107636,2018,Sedan,Weaverville,NC
27233,Honda,21890,2017,SUV,Burlington,NC
48595,Volvo,6,2021,SUV,Miami,FL
12990,Ford,21238,2013,Sedan,Winston-Salem,NC
14998,Chevrolet,65830,2016,Sedan,Sanford,FL
39295,Ford,5,2020,Extended Cab Pickup,Great Neck,NY
18500,Dodge,47704,2015,Sedan,Niagara Falls,NY
22630,Ford,4,2020,SUV,Waynesboro,GA
12990,Nissan,57406,2017,Sedan,Naples,FL
23600,Honda,2,2020,Coupe,Greer,SC
35000,Mercedes-Benz,33683,2018,SUV,Vienna,VA
25914,Ford,14409,2019,Regular Cab Pickup,Hamburg,NY
19991,Kia,10372,2017,SUV,Gainesville,FL
11895,Toyota,93722,2010,SUV,Ramsey,NJ
17200,Dodge,41334,2019,Minivan,Lighthouse Point,FL
37125,Volkswagen,0,2021,SUV,Chattanooga,TN
18990,Chevrolet,19354,2018,SUV,Atlanta,GA
12977,Toyota,62061,2018,Sedan,Marietta,GA
14800,Chevrolet,32507,2008,Cargo Van,Nashville,TN
55509,Ford,18,2020,Crew Cab Pickup,Plant City,FL
29968,Ford,18478,2019,Coupe,Inverness,FL
39995,GMC,55276,2015,SUV,Scranton,PA
18607,Hyundai,18,2020,SUV,North Wilkesboro,NC
44010,RAM,21,2019,Crew Cab Pickup,Souderton,PA
19579,Kia,26628,2018,SUV,Southern Pines,NC
23497,Hyundai,12676,2020,SUV,Atlanta,GA
26742,Nissan,11,2020,SUV,Cherry Hill,NJ
16416,Honda,13881,2017,Hatchback,Chantilly,VA
24990,Honda,40873,2018,SUV,Augusta,GA
14990,Honda,94077,2013,SUV,Orange City,FL
16200,Chevrolet,24420,2019,SUV,Sully Station,VA
14792,Ford,34808,2016,SUV,Alexandria,VA
37680,Dodge,0,2020,Sedan,Lumberton,NC
44926,Ford,309,2020,SUV,Waynesboro,GA
55400,Chevrolet,3,2020,Crew Cab Pickup,Martinsburg,WV
22650,INFINITI,29508,2017,SUV,Long Island,NY
44950,INFINITI,40453,2017,SUV,Mobile,AL
16984,Honda,64241,2014,Sedan,Byron,GA
29671,Ford,17983,2020,Crew Cab Pickup,Fort Lauderdale,FL
22781,Hyundai,5,2020,SUV,Naples,FL
12890,Nissan,39584,2018,Sedan,Gainesville,FL
15995,Kia,25906,2018,Hatchback,Bristol,TN
28988,Toyota,4166,2020,SUV,New Hampton,NY
21254,Ford,22,2020,SUV,Baltimore,MD
40695,Audi,25,2020,Sedan,Pembroke Pines,FL
14995,Volkswagen,74818,2016,Hatchback,Chesapeake,VA
23432,Ford,7,2020,SUV,Cleveland,TN
16860,Toyota,3750,2019,Sedan,Milton,FL
39780,Volvo,40436,2017,SUV,Athens,GA
28989,BMW,55501,2017,Sedan,Dawsonville,GA
25820,Acura,21016,2017,SUV,Melbourne,FL
26795,Kia,1,2020,SUV,Easton,PA
18990,Hyundai,25708,2017,Sedan,Spartanburg,SC
14998,MINI,44934,2015,SUV,Boynton Beach,FL
25990,Chrysler,23124,2019,Sedan,Albany,GA
30589,Toyota,0,2020,Hatchback,Gaithersburg,MD
63090,Volvo,39,2020,SUV,West Palm Beach,FL
19480,Subaru,44254,2017,SUV,Hillsborough,NC
19997,Chevrolet,24217,2016,Sedan,Delray Beach,FL
27995,Jeep,15797,2019,SUV,Ramsey,NJ
8400,Nissan,65000,2014,SUV,Orlando,FL
28995,GMC,70900,2013,Crew Cab Pickup,Spencerport,NY
31750,Cadillac,25182,2019,SUV,Tampa,FL
38990,Ford,22898,2019,Crew Cab Pickup,Miami Springs,FL
32500,Ford,57683,2016,Crew Cab Pickup,Buford,GA
12590,Hyundai,37176,2013,Hatchback,New York,NY
19994,Toyota,18558,2018,Sedan,Gainesville,FL
57540,Toyota,8,2020,Coupe,Yonkers,NY
4999,Honda,156277,2004,Sedan,Rock Hill,SC
46445,Jeep,0,2020,SUV,Concord,NC
23856,Chevrolet,6,2020,SUV,Fuquay-Varina,NC
38395,Chevrolet,266,2020,Cargo Van,Lexington,SC
19700,Chevrolet,9299,2018,SUV,Woodbridge,VA
51440,Chevrolet,5,2020,SUV,Roslyn,NY
4725,Honda,143658,2006,Minivan,Gainesville,FL
20920,Nissan,5,2020,Sedan,Greenacres,FL
11990,Ford,103417,2014,Sedan,Columbia,SC
39530,Honda,91,2020,SUV,Latham,NY
54905,Ford,6,2020,SUV,Union City,GA
24645,Chevrolet,0,2020,SUV,Cary,NC
45790,Mercedes-Benz,36011,2019,SUV,Hillsborough,NC
16770,Subaru,23197,2017,Sedan,Melbourne,FL
18889,Honda,2321,2020,Sedan,College Park,MD
19990,Jeep,22842,2016,SUV,Blacksburg,VA
31520,Nissan,28641,2019,SUV,Hillsborough,NC
36080,Maserati,17476,2017,Sedan,Burlington,VT
6500,Toyota,150646,2002,Extended Cab Pickup,Pennsauken Township,NJ
